date,nation,visitor,growth,share,male,female,crewman
2020-1,Asia others,4808,5.5775142731664396,0.3777771491968307,3237,1129,442
2020-1,USA,67255,7.201491942553839,5.284401449507664,33394,27487,6374
2020-1,Canada,13809,10.826645264847512,1.085009287283493,6308,6070,1431
2020-1,Brazil,1801,12.211838006230536,0.14150928571204077,776,716,309
2020-1,Mexico,2113,14.031300593631958,0.1660239426482744,905,706,502
2020-1,America others,2514,10.944395410414831,0.19753156262080543,1062,1136,316
2020-1,Russia,28891,14.674128760816064,2.270041517771555,11816,12155,4920
2020-1,UK,9117,-10.159637366968866,0.7163465618193647,5166,3279,672
2020-1,Germany,6617,-3.401459854014599,0.5199150158559543,3985,1671,961
2020-1,France,5982,7.319698600645852,0.4700214031812482,3284,2061,637
2020-1,Italy,2880,5.455876968143536,0.22628914094984867,1681,714,485
2020-1,Netherland,2556,12.648743940061703,0.2008316125929907,1269,530,757
2020-1,Ukraine,1955,-13.572060123784258,0.15360946894338684,573,219,1163
2020-1,Spain,1560,14.035087719298245,0.12257328468116803,899,504,157
2020-1,Romania,856,-1.834862385321101,0.06725816133787169,313,115,428
2020-1,Norway,543,-32.20973782771536,0.04266493178325272,379,147,17
2020-1,Sweden,847,-13.74745417515275,0.06655100777240341,536,281,30
2020-1,Poland,1558,17.673716012084583,0.1224161394443973,579,248,731
2020-1,Swiss,762,2.008032128514059,0.05987233520964746,467,257,38
2020-1,Portugal,720,27.65957446808511,0.05657228523746217,302,349,69
2020-1,Austria,690,-11.082474226804129,0.05421510668590124,403,151,136
2020-1,Finland,885,3.0267753201397074,0.06953676727104725,339,171,375
2020-1,Belgium,722,1.833568406205921,0.0567294304742329,429,171,122
2020-1,Croatia,467,-4.887983706720977,0.036693412785965045,213,39,215
2020-1,Greece,623,-19.612903225806456,0.048950741254081845,405,47,171
2020-1,Bulgaria,351,-18.561484918793504,0.02757898905326281,111,52,188
2020-1,Denmark,665,-11.451398135818913,0.05225079122626714,430,156,79
2020-1,Ireland,715,20.168067226890752,0.05617942214553534,433,213,69
2020-1,Europe others,3219,8.566610455311974,0.2529252585824871,1272,905,1042
2020-1,Austrailia,14039,-1.7220861043052205,1.103080989512127,6937,6651,451
2020-1,New Zealand,3553,30.38532110091743,0.27916851312319874,1642,1521,390
2020-1,Oceania others,163,-73.45276872964169,0.012807336796814351,60,43,60
2020-1,South Africa,1272,27.200000000000003,0.09994437058618316,505,625,142
2020-1,Africa others,2926,8.773234200743495,0.2299034813955754,1496,510,920
2020-1,Stateless,61,12.962962962962955,0.004792929721507211,35,10,16
2020-1,Overseas Korean,8792,-43.372407574391346,0.6908104608441213,3680,5112,0
2020-2,China,104086,-77.04216560537651,15.19033525390682,52686,48043,3357
2020-2,Japan,211199,-0.9385553470919294,30.822431597812066,67646,141475,2078
2020-2,Taiwan,53042,-43.90592117090917,7.740961921274001,18859,33722,461
2020-2,Hong Kong,20966,-59.14016214530714,3.05978295768317,7812,12946,208
2020-2,Macao,503,-87.31719616742309,0.07340793798123793,184,317,2
2020-2,Phillipines,20332,-30.59329555540383,2.9672568489752074,8351,5958,6023
2020-2,Indonesia,15800,-12.779464532155671,2.3058557059712905,5554,8073,2173
2020-2,Thailand,31777,-18.977562468128507,4.637542833458842,10436,16741,4600
2020-2,Vietnam,30313,-28.135890566842892,4.42388633007011,15353,11134,3826
2020-2,India,5839,-29.72680226260681,0.8521450295674915,3483,586,1770
2020-2,Malaysia,18541,-32.538931742104495,2.7058778888869432,6671,9624,2246
2020-2,Singapore,5909,-39.654820261437905,0.8623608459863517,2297,2549,1063
2020-2,Mongolia,6399,-30.263731473408896,0.9338715609183726,3098,3267,34
2020-2,Uzbekistan,6888,-3.6508602601762474,1.0052363356158385,4845,1566,477
2020-2,Myanmar,4319,-19.526737469722377,0.6303158730436712,2688,272,1359
2020-2,*GCC,789,-46.617050067658994,0.11514684506400939,539,214,36
2020-2,Kazakhstan,3204,-15.103338632750397,0.4675925115146845,1437,1468,299
2020-2,Turkey,1784,1.076487252124636,0.26035737844637863,478,202,1104
2020-2,Cambodia,2568,-30.87483176312248,0.37477452233761227,1714,774,80
2020-2,Sri Lanka,1088,-28.232189973614773,0.15878297519599774,912,55,121
2020-2,Bangladesh,996,-39.85507246376812,0.1453564736169244,851,103,42
2020-2,Pakistan,1037,-27.936066712995135,0.15134002323368534,873,113,51
2020-2,Israel,352,-53.74507227332457,0.051370962563411025,250,102,0
2020-2,Iran,160,-51.367781155015194,0.023350437528823195,79,70,11
2020-2,Asia others,4558,-11.49514563106796,0.6651955891023508,3175,955,428
2020-2,USA,42439,-26.489641793113005,6.1935576142857975,20570,16333,5536
2020-2,Canada,9046,-33.24477898310087,1.3201753617858414,4119,3687,1240
2020-2,Brazil,1188,-12.259970457902513,0.17337699865151224,461,452,275
2020-2,Mexico,1543,7.526132404181185,0.2251857819185887,533,507,503
2020-2,America others,2601,12.694974003466196,0.3795905500779321,1123,1103,375
2020-2,Russia,22157,10.779461026948645,3.2335977770383475,9417,8592,4148
2020-2,UK,5566,-29.32960893854749,0.8123033455339369,3207,1752,607
2020-2,Germany,5599,-18.453247888144475,0.8171193732742567,3085,1516,998
2020-2,France,5120,-12.178387650085764,0.7472140009223422,2654,1956,510
2020-2,Italy,1718,-27.936241610738254,0.2507253229657391,871,351,496
2020-2,Netherland,2067,-12.303775986423416,0.30165846482548464,919,404,744
2020-2,Ukraine,1618,-22.21153846153846,0.23613129951022457,768,192,658
2020-2,Spain,1068,-22.214129643117264,0.15586417050489484,575,359,134
2020-2,Romania,471,-38.91050583657587,0.06873785047547327,191,68,212
2020-2,Norway,441,-23.570190641247834,0.06435964343881893,278,149,14
2020-2,Sweden,650,-29.881337648327943,0.09486115246084423,372,246,32
2020-2,Poland,1206,-4.739336492891,0.17600392287350483,406,247,553
2020-2,Swiss,566,-35.461801596351194,0.08260217275821205,343,178,45
2020-2,Portugal,299,-55.37313432835821,0.04363613013198835,132,110,57
2020-2,Austria,668,-10.45576407506702,0.09748807668283684,377,187,104
2020-2,Finland,780,-16.398713826366563,0.11383338295301308,265,205,310
2020-2,Belgium,547,-16.360856269113157,0.07982930830166429,301,130,116
2020-2,Croatia,286,-36.017897091722595,0.04173890708277146,158,29,99
2020-2,Greece,663,9.225700164744644,0.09675837551006113,432,55,176
2020-2,Bulgaria,218,-33.12883435582822,0.031814971133021605,121,19,78
2020-2,Denmark,640,-7.78097982708934,0.09340175011529278,391,211,38
2020-2,Ireland,465,-24.143556280587276,0.06786220906814242,268,124,73
2020-2,Europe others,2432,-9.050112191473447,0.3549266504381126,952,694,786
2020-2,Austrailia,6857,-17.692954027127595,1.000712188344629,3622,2853,382
2020-2,New Zealand,1912,2.63016639828233,0.2790377284694372,932,663,317
2020-2,Oceania others,123,-71.26168224299066,0.01795064885028283,64,32,27
2020-2,South Africa,1004,-15.701091519731314,0.14652399549336556,374,513,117
2020-2,Africa others,3156,-9.205983889528191,0.46058738025603757,1796,515,845
2020-2,Stateless,40,2.564102564102555,0.005837609382205799,25,9,6
2020-2,Overseas Korean,7609,-47.37533716024621,1.110459244730098,3296,4313,0
2020-3,China,16595,-96.5967561,19.87496557,7734,8300,561
2020-3,Japan,8347,-97.77483945,9.996766351,3079,4943,325
2020-3,Taiwan,585,-99.40615166,0.7006239745,152,325,108
2020-3,Hong Kong,262,-99.43127551,0.3137837288,86,159,17
2020-3,Macao,16,-99.47523778,0.01916236511,5,11,0
2020-3,Phillipines,4539,-88.27162089,5.436123454,2325,372,1842
2020-3,Indonesia,3760,-85.32740186,4.503155802,1924,463,1373
2020-3,Thailand,2371,-95.53483992,2.83962298,656,1059,656
2020-3,Vietnam,4048,-91.38558447,4.848078374,2098,1837,113
2020-3,India,1587,-85.09299267,1.90066709,842,101,644
2020-3,Malaysia,890,-97.81803918,1.06590656,237,220,433
2020-3,Singapore,219,-99.00927392,0.2622848725,95,108,16
2020-3,Mongolia,674,-92.27418615,0.8072146305,236,435,3
2020-3,Uzbekistan,782,-90.69601428,0.936560595,574,190,18
2020-3,Myanmar,2519,-64.12191995,3.016874858,1701,91,727
2020-3,*GCC,77,-97.45117511,0.09221888212,38,14,25
2020-3,Kazakhstan,567,-88.46388606,0.6790663138,213,256,98
2020-3,Turkey,242,-90.44233807,0.2898307724,114,39,89
2020-3,Cambodia,1183,-52.69892043,1.416817371,886,297,0
2020-3,Sri Lanka,441,-70.48192771,0.5281626885,402,16,23
2020-3,Bangladesh,566,-66.78403756,0.6778686659,494,38,34
2020-3,Pakistan,474,-63.02652106,0.5676850665,389,54,31
2020-3,Israel,68,-95.78425294,0.08144005174,36,32,0
2020-3,Iran,34,-91.09947644,0.04072002587,13,18,3
2020-3,Asia others,1561,-76.7673761,1.869528247,1197,287,77
2020-3,USA,10570,-87.45772768,12.65913745,4178,3360,3032
2020-3,Canada,2405,-87.11837172,2.880343006,947,892,566
2020-3,Brazil,291,-82.60609683,0.3485155155,65,96,130
2020-3,Mexico,388,-82.37164925,0.464687354,96,91,201
2020-3,America others,456,-85.78553616,0.5461274058,169,162,125
2020-3,Russia,5300,-81.06601886,6.347533444,1576,1346,2378
2020-3,UK,1173,-90.84523531,1.404840892,514,336,323
2020-3,Germany,1195,-89.27481601,1.431189145,494,409,292
2020-3,France,1217,-83.70598474,1.457537397,537,475,205
2020-3,Italy,248,-93.0784259,0.2970166593,76,61,111
2020-3,Netherland,597,-79.39958592,0.7149957484,149,79,369
2020-3,Ukraine,630,-73.39527027,0.7545181264,281,72,277
2020-3,Spain,255,-87.29446936,0.305400194,101,91,63
2020-3,Romania,173,-83.42911877,0.2071930728,84,19,70
2020-3,Norway,97,-88.69463869,0.1161718385,41,45,11
2020-3,Sweden,188,-87.10562414,0.2251577901,89,88,11
2020-3,Poland,322,-83.57142857,0.3856425979,132,39,151
2020-3,Swiss,105,-91.42156863,0.1257530211,35,52,18
2020-3,Portugal,61,-92.59708738,0.073056517,20,15,26
2020-3,Austria,96,-89.46212953,0.1149741907,26,25,45
2020-3,Finland,144,-86.69131238,0.172461286,20,34,90
2020-3,Belgium,164,-88.28571429,0.1964142424,58,37,69
2020-3,Croatia,84,-82.82208589,0.1006024169,65,4,15
2020-3,Greece,199,-75.21793275,0.2383319161,128,20,51
2020-3,Bulgaria,80,-82.41758242,0.09581182557,38,10,32
2020-3,Denmark,114,-88.61138861,0.1365318514,51,56,7
2020-3,Ireland,106,-85.35911602,0.1269506689,54,22,30
2020-3,Europe others,538,-83.6969697,0.644334527,189,168,181
2020-3,Austrailia,760,-93.80249531,0.910212343,341,302,117
2020-3,New Zealand,275,-88.78008976,0.3293531504,120,81,74
2020-3,Oceania others,50,-88.37209302,0.05988239098,14,6,30
2020-3,South Africa,237,-74.92063492,0.2838425333,72,116,49
2020-3,Africa others,946,-75.09215377,1.132974837,416,113,417
2020-3,Stateless,11,-80.70175439,0.01317412602,7,1,3
2020-3,Overseas Korean,1615,-91.59947984,1.934201229,775,840,0
2020-4,China,3935,-99.2022301064369,13.377528471868095,2238,1621,76
2020-4,Japan,360,-99.87590143816445,1.2238653748087711,165,155,40
2020-4,Taiwan,155,-99.86291920192444,0.5269420363759986,52,53,50
2020-4,Hong Kong,35,-99.95401030169242,0.11898691143974163,18,14,3
2020-4,Macao,1,-99.97679814385151,0.003399626041135475,1,0,0
2020-4,Phillipines,1130,-98.30139045471627,3.8415774264830866,492,36,602
2020-4,Indonesia,1864,-94.06879434880835,6.336902940676525,948,102,814
2020-4,Thailand,299,-99.57117861342971,1.016488186299507,111,136,52
2020-4,Vietnam,6597,-89.55658630024222,22.42733299337073,3138,3394,65
2020-4,India,210,-98.3762468104848,0.7139214686384497,70,15,125
2020-4,Malaysia,152,-99.6523807345744,0.5167431582525922,55,54,43
2020-4,Singapore,48,-99.79405328871155,0.1631820499745028,22,12,14
2020-4,Mongolia,616,-91.87549459245582,2.0941696413394526,257,359,0
2020-4,Uzbekistan,7,-99.90512333965845,0.023797382287948327,3,4,0
2020-4,Myanmar,763,-89.50770077007701,2.5939146693863675,443,27,293
2020-4,*GCC,25,-99.23430321592649,0.08499065102838688,8,8,9
2020-4,Kazakhstan,15,-99.67518406236466,0.05099439061703213,5,8,2
2020-4,Turkey,26,-99.07997169143667,0.08839027706952235,5,3,18
2020-4,Cambodia,547,-89.72769953051643,1.859595444501105,435,112,0
2020-4,Sri Lanka,183,-87.61840324763193,0.6221315655277919,174,3,6
2020-4,Bangladesh,11,-99.16540212443095,0.03739588645249023,2,0,9
2020-4,Pakistan,67,-94.4991789819376,0.22777494475607682,49,4,14
2020-4,Israel,21,-99.05447996398019,0.07139214686384497,4,6,11
2020-4,Iran,13,-95.63758389261746,0.044195138534761175,8,4,1
2020-4,Asia others,36,-99.46761313220941,0.1223865374808771,18,5,13
2020-4,USA,6417,-93.74097772228941,21.815400305966342,1581,1475,3361
2020-4,Canada,422,-98.02443705819016,1.4346421893591705,185,161,76
2020-4,Brazil,52,-97.64918625678119,0.1767805541390447,11,15,26
2020-4,Mexico,55,-98.33232261976956,0.18697943226245112,17,12,26
2020-4,America others,83,-98.12302125734962,0.28216896141424447,10,9,64
2020-4,Russia,1223,-96.42449934220143,4.157742648308687,136,24,1063
2020-4,UK,298,-98.21631651403602,1.0130885602583717,115,70,113
2020-4,Germany,1033,-91.97545249747535,3.511813700492946,43,23,967
2020-4,France,280,-97.58953168044077,0.9518952915179331,100,33,147
2020-4,Italy,55,-98.74457886327322,0.18697943226245112,13,8,34
2020-4,Netherland,385,-90.58449498654927,1.3088560258371578,19,4,362
2020-4,Ukraine,116,-95.4933954933955,0.39435662077171507,61,6,49
2020-4,Spain,31,-98.84241971620612,0.10538840727519973,11,8,12
2020-4,Romania,82,-93.80196523053665,0.27876933537310894,39,1,42
2020-4,Norway,35,-97.64942914707858,0.11898691143974163,21,6,8
2020-4,Sweden,35,-98.40036563071298,0.11898691143974163,7,15,13
2020-4,Poland,83,-96.3928726640591,0.28216896141424447,15,5,63
2020-4,Swiss,33,-98.52415026833631,0.11218765935747067,7,17,9
2020-4,Portugal,26,-97.81879194630872,0.08839027706952235,10,3,13
2020-4,Austria,68,-94.03508771929825,0.23117457079721232,2,0,66
2020-4,Finland,35,-97.25490196078431,0.11898691143974163,5,1,29
2020-4,Belgium,57,-96.1744966442953,0.1937786843447221,10,4,43
2020-4,Croatia,22,-96.19377162629758,0.07479177290498046,13,1,8
2020-4,Greece,76,-90.47619047619048,0.2583715791262961,43,2,31
2020-4,Bulgaria,43,-94.20485175202157,0.14618391976882544,24,0,19
2020-4,Denmark,27,-98.05335255948089,0.09178990311065782,8,4,15
2020-4,Ireland,22,-97.76876267748479,0.07479177290498046,10,1,11
2020-4,Europe others,70,-98.38449111470113,0.23797382287948327,12,9,49
2020-4,Austrailia,124,-99.37807202327214,0.4215536291007989,44,41,39
2020-4,New Zealand,98,-97.42240925828511,0.33316335203127656,42,22,34
2020-4,Oceania others,13,-97.23991507430998,0.044195138534761175,0,0,13
2020-4,South Africa,22,-98.10181190681621,0.07479177290498046,3,2,17
2020-4,Africa others,177,-95.41213063763608,0.6017338092809791,30,6,141
2020-4,Stateless,3,-95.3125,0.010198878123406425,0,0,3
2020-4,Overseas Korean,698,-96.5401011202538,2.3729389767125615,287,411,0
